index  r co          x co          y co          z co          spee          v co          w co          u co          Ener          
267    0.0150        0.0000        -0.0000       -0.0123       0.8204        0.3371        0.3568        0.6574        -0.5607       
268    0.0174        -0.0000       0.0000        -0.0003       0.8358        -0.6433       0.1957        -0.4965       -0.5351       
269    0.0184        -0.0000       0.0000        0.0079        1.1507        -0.4660       1.0461        -0.1124       0.0904        
270    0.0197        0.0000        0.0000        0.0148        0.4632        0.2094        0.2770        0.3067        -1.0191       
271    0.0186        -0.0000       0.0000        -0.0017       1.0435        -0.3167       0.0365        0.9936        -0.1448       
272    0.0184        0.0000        0.0000        0.0062        0.8826        -0.6603       0.5832        0.0539        -0.4547       
273    0.0113        -0.0000       0.0000        -0.0110       0.8245        0.6041        0.5534        -0.0931       -0.5540       
274    0.0102        -0.0000       -0.0000       -0.0067       0.7585        0.0524        -0.1577       -0.7400       -0.6585       
275    0.0154        -0.0000       0.0000        0.0032        0.8345        -0.0981       -0.2744       -0.7820       -0.5373       
276    0.0092        -0.0000       0.0000        0.0051        0.9804        -0.5786       -0.1319       0.7804        -0.2726       
277    0.0185        -0.0000       -0.0000       0.0038        0.6610        0.1596        0.6249        -0.1446       -0.7968       
278    0.0110        -0.0000       0.0000        0.0004        0.9602        0.4505        0.0936        0.8428        -0.3117       
279    0.0096        0.0000        0.0000        -0.0060       0.9370        0.5643        -0.7470       -0.0388       -0.3559       
280    0.0189        -0.0000       0.0000        -0.0188       0.3615        0.1961        0.0856        -0.2914       -1.1030       
281    0.0097        -0.0000       -0.0000       -0.0048       0.9348        -0.3060       -0.3569       -0.8080       -0.3599       
282    0.0183        0.0000        0.0000        0.0033        0.7527        -0.0011       0.5555        0.5079        -0.6672       
283    0.0198        0.0000        0.0000        0.0055        0.5729        0.3017        0.3401        0.3486        -0.9055       
284    0.0139        -0.0000       0.0000        -0.0083       0.5537        0.3720        0.0362        -0.4086       -0.9271       
285    0.0166        -0.0000       -0.0000       0.0055        1.2728        1.0605        0.4113        0.5711        0.3862        
286    0.0106        0.0000        -0.0000       -0.0043       0.4425        0.2369        0.3588        -0.1045       -1.0380       
287    0.0159        0.0000        -0.0000       0.0112        1.1413        -0.5600       -0.9664       0.2347        0.0688        
288    0.0148        -0.0000       0.0000        -0.0045       0.9640        -0.1704       0.3882        0.8658        -0.3045       
289    0.0131        -0.0000       0.0000        0.0036        0.7158        0.0907        0.7006        -0.1153       -0.7214       
290    0.0189        -0.0000       -0.0000       -0.0124       0.6304        0.1524        0.0277        -0.6111       -0.8363       
291    0.0073        0.0000        -0.0000       0.0030        0.2911        0.2030        0.1555        0.1391        -1.1491       
292    0.0150        -0.0000       0.0000        -0.0028       0.7422        0.2211        -0.7049       -0.0715       -0.6829       
293    0.0195        0.0000        0.0000        -0.0193       0.7310        0.5502        0.3532        0.3270        -0.6993       
294    0.0066        0.0000        0.0000        -0.0056       0.3474        0.2306        0.1168        -0.2322       -1.1131       
295    0.0157        0.0000        -0.0000       -0.0134       0.5931        -0.4514       0.2254        -0.3118       -0.8819       
296    0.0042        -0.0000       -0.0000       -0.0009       0.8628        0.5660        0.6509        0.0204        -0.4894       
297    0.0152        -0.0000       0.0000        -0.0012       1.3122        0.4712        -1.0013       0.7052        0.4881        
298    0.0110        0.0000        0.0000        -0.0092       0.4219        -0.1419       0.3466        -0.1941       -1.0558       
299    0.0159        -0.0000       -0.0000       -0.0027       0.8824        -0.3706       -0.2045       -0.7742       -0.4552       
300    0.0129        -0.0000       -0.0000       0.0072        0.6080        0.0678        0.2263        -0.5602       -0.8641       
301    0.0195        -0.0000       -0.0000       0.0105        0.3267        -0.2999       -0.0590       0.1155        -1.1269       
302    0.0191        -0.0000       0.0000        0.0124        0.3699        -0.1353       -0.2940       0.1790        -1.0969       
303    0.0181        0.0000        0.0000        0.0011        0.4101        0.0439        0.3416        0.2227        -1.0655       
304    0.0158        0.0000        -0.0000       -0.0020       1.1588        0.5549        0.7453        0.6925        0.1092        
305    0.0173        0.0000        -0.0000       -0.0168       0.3457        -0.2874       -0.1525       -0.1168       -1.1142       
306    0.0132        -0.0000       -0.0000       -0.0051       0.8842        0.2107        -0.6662       0.5418        -0.4520       
307    0.0116        -0.0000       0.0000        -0.0017       0.6173        -0.3481       0.1838        0.4755        -0.8527       
308    0.0120        -0.0000       -0.0000       0.0043        0.4506        -0.1383       -0.2205       0.3678        -1.0308       
309    0.0156        0.0000        -0.0000       -0.0074       1.1643        0.1558        0.9622        -0.6368       0.1219        
310    0.0178        0.0000        0.0000        0.0043        0.9377        -0.0497       0.9363        0.0152        -0.3544       
311    0.0192        0.0000        0.0000        0.0069        0.8748        -0.4922       0.7178        0.0880        -0.4685       
312    0.0198        0.0000        0.0000        -0.0090       0.7752        -0.0167       0.7632        0.1346        -0.6328       
313    0.0118        0.0000        -0.0000       -0.0066       0.9995        -0.1042       -0.9747       -0.1952       -0.2348       
314    0.0180        -0.0000       -0.0000       0.0067        0.8410        -0.4994       -0.6722       -0.0770       -0.5265       
315    0.0182        0.0000        -0.0000       -0.0026       0.8632        -0.5667       -0.0730       -0.6470       -0.4886       
316    0.0077        -0.0000       -0.0000       0.0075        0.6337        -0.2779       0.1367        0.5529        -0.8322       
317    0.0172        0.0000        -0.0000       -0.0051       0.2922        0.1142        0.2622        0.0595        -1.1484       
318    0.0189        -0.0000       0.0000        -0.0109       0.6953        0.5317        -0.2815       -0.3486       -0.7502       
319    0.0073        0.0000        -0.0000       0.0004        1.3598        0.7427        0.0563        -1.1377       0.6153        
320    0.0171        -0.0000       0.0000        -0.0013       0.6381        0.2115        -0.1140       0.5912        -0.8266       
321    0.0175        0.0000        0.0000        0.0000        0.6507        -0.3554       0.2083        0.5037        -0.8103       
322    0.0130        -0.0000       -0.0000       -0.0043       0.9118        -0.0153       0.8874        0.2087        -0.4025       
323    0.0180        -0.0000       0.0000        -0.0018       0.8401        -0.3893       0.4160        -0.6175       -0.5279       
324    0.0182        0.0000        -0.0000       -0.0092       1.1709        -0.4868       0.5985        -0.8808       0.1373        
325    0.0171        0.0000        -0.0000       0.0121        0.7508        0.0424        -0.4951       0.5628        -0.6701       
326    0.0168        0.0000        0.0000        -0.0145       0.9277        0.0047        -0.1424       0.9167        -0.3731       
327    0.0174        0.0000        0.0000        -0.0071       0.5244        -0.1898       0.3738        -0.3151       -0.9587       
328    0.0187        -0.0000       0.0000        -0.0156       0.3829        0.1005        0.3439        0.1352        -1.0871       
329    0.0167        -0.0000       -0.0000       -0.0101       0.9616        0.9217        -0.1763       0.2098        -0.3091       
330    0.0164        0.0000        -0.0000       -0.0038       0.3686        -0.1633       -0.2255       0.2417        -1.0978       
331    0.0192        0.0000        0.0000        -0.0138       0.2187        -0.0322       -0.1424       0.1628        -1.1859       
332    0.0193        -0.0000       -0.0000       0.0130        0.8375        -0.2392       0.6902        -0.4096       -0.5323       
333    0.0194        -0.0000       0.0000        -0.0069       0.8017        0.1289        0.7722        0.1727        -0.5909       
334    0.0158        -0.0000       -0.0000       -0.0026       0.8619        0.3646        -0.4403       0.6451        -0.4908       
